7.35929 49.1425
7.3656 49.1475
7.36497 49.1535
7.37028 49.1624
7.36895 49.1681
7.37211 49.1708
7.43418 49.1821
7.4488 49.1827
7.44525 49.1768
7.44831 49.1706
7.44236 49.1679
7.44129 49.1659
7.44346 49.1643
7.44439 49.1636
7.4862 49.1679
7.48966 49.1672
7.49137 49.1642
7.48849 49.1574
7.50448 49.1561
7.51034 49.1522
7.50576 49.1484
7.49597 49.1443
7.49419 49.1411
7.49657 49.1368
7.50382 49.1331
7.51099 49.1237
7.51896 49.1218
7.53196 49.1071
7.53396 49.1011
7.53627 49.0992
7.54014 49.0958
7.5515 49.0885
7.56772 49.0813
7.58125 49.0807
7.59379 49.0834
7.60492 49.084
7.6322 49.0747
7.63598 49.0717
7.63958 49.0586
7.6468 49.054
7.65235 49.0537
7.66822 49.0486
7.67896 49.0474
7.6887 49.0494
7.69986 49.0518
7.70173 49.0593
7.71588 49.0548
7.72422 49.055
7.72911 49.0568
7.73431 49.0563
7.73969 49.0471
7.76052 49.0476
7.76957 49.0489
7.77693 49.0527
7.78259 49.0582
7.79202 49.0608
7.79734 49.0667
7.80324 49.0667
7.83102 49.05
7.83491 49.0491
7.85071 49.0452
7.86061 49.0376
7.86684 49.0366
7.87845 49.0441
7.88995 49.0463
7.91734 49.0453
7.92536 49.0468
7.9332 49.0561
7.94052 49.0572
7.94328 49.0565
7.95142 49.0482
7.95833 49.047
7.96278 49.0442
7.97163 49.0368
7.97768 49.0285
7.99719 49.0319
8.01372 49.0267
8.01885 49.0235
8.03852 49.0196
8.05298 49.0149
8.06597 49.0077
8.07102 49.0014
8.11571 48.9868
8.14087 48.9814
8.16023 48.9794
8.16524 48.9793
8.1907 48.9786
8.1944 48.9746
8.2016 48.9716
8.20713 48.9711
8.22154 48.9784
8.2257 48.9784
8.23291 48.9717
8.23549 48.9693
8.19989 48.9602
8.18335 48.9382
8.15031 48.9073
8.13983 48.8917
8.11973 48.8627
8.12065 48.8585
8.11657 48.8478
8.10873 48.8255
8.10086 48.8149
8.09024 48.805
8.07794 48.7967
8.06785 48.7933
8.06023 48.7925
8.04924 48.7947
8.04163 48.7943
8.03675 48.7923
8.02933 48.7853
8.02375 48.7685
8.02022 48.7653
8.00179 48.7593
7.97771 48.7621
7.97215 48.7606
7.96898 48.7576
7.96713 48.7522
7.96524 48.7449
7.96743 48.7355
7.96483 48.7271
7.956 48.7178
7.92823 48.6936
7.92555 48.6916
7.88482 48.6609
7.84353 48.6451
7.84036 48.6417
7.83348 48.6246
7.82008 48.6083
7.80785 48.5983
7.8003 48.5808
7.80486 48.5558
7.80623 48.5229
7.80397 48.5135
7.79652 48.5019
7.79094 48.4977
7.78163 48.4955
7.77072 48.4893
7.76856 48.4836
7.77033 48.4683
7.76346 48.4496
7.75737 48.435
7.74507 48.4185
7.73403 48.3948
7.73431 48.3777
7.73452 48.3651
7.73675 48.3562
7.74174 48.3482
7.74683 48.3276
7.74019 48.3194
7.72849 48.3152
7.71065 48.3112
7.70065 48.3062
7.69507 48.2999
7.69257 48.2935
7.69227 48.2762
7.69068 48.2723
7.66914 48.2199
7.64993 48.2079
7.64787 48.2087
7.64196 48.2023
7.63632 48.1916
7.61855 48.1696
7.60302 48.1572
7.60088 48.1506
7.60383 48.143
7.60167 48.1353
7.58103 48.121
7.57961 48.1176
7.58111 48.1039
7.5785 48.0882
7.57327 48.0798
7.57556 48.055
7.56916 48.0384
7.58165 48.0254
7.58771 48.0215
7.59238 48.0155
7.60247 48.0093
7.61106 48
7.61704 47.9903
7.61961 47.9817
7.61801 47.9691
7.61327 47.9633
7.58993 47.9455
7.58592 47.939
7.58357 47.9278
7.58562 47.9111
7.58309 47.9026
7.57867 47.8975
7.55905 47.8857
7.5559 47.8765
7.5576 47.871
7.56295 47.8559
7.56092 47.8396
7.5511 47.8286
7.52868 47.7813
7.53272 47.764
7.54349 47.7467
7.54234 47.7269
7.51971 47.7137
7.5122 47.7005
7.52115 47.6688
7.53387 47.654
7.55855 47.6338
7.56094 47.6318
7.56987 47.6194
7.58092 47.5824
7.58092 47.5824
7.56926 47.583
7.56656 47.5862
7.5522 47.5857
7.55086 47.5854
7.54949 47.5841
7.53781 47.5731
7.52749 47.5602
7.5186 47.5535
7.49982 47.5393
7.4968 47.5234
7.50957 47.514
7.51209 47.5063
7.49922 47.4915
7.48645 47.4856
7.4788 47.484
7.47301 47.485
7.47044 47.4881
7.44128 47.5007
7.43112 47.5014
7.41694 47.4863
7.42789 47.4839
7.43904 47.4835
7.44782 47.4787
7.44681 47.4783
7.44615 47.473
7.44162 47.4701
7.43686 47.4707
7.41298 47.4496
7.3987 47.4414
7.38783 47.4376
7.36734 47.4367
7.33869 47.4418
7.31785 47.4409
7.31449 47.4408
7.27313 47.4347
7.2546 47.425
7.24571 47.4268
7.23866 47.4361
7.22997 47.44
7.20675 47.4395
7.20194 47.4404
7.18556 47.4436
7.17478 47.4483
7.17862 47.4559
7.1815 47.4677
7.19155 47.4877
7.18955 47.4922
7.17492 47.4892
7.17498 47.4883
7.163 47.4894
7.14222 47.503
7.1258 47.5061
7.09146 47.4959
7.07801 47.4952
7.04216 47.5011
7.0211 47.5075
7.01233 47.5074
7.00269 47.5055
6.98506 47.5021
6.98063 47.4981
6.97985 47.4859
6.99724 47.4653
6.9951 47.4576
6.97476 47.4547
6.95974 47.4436
6.93819 47.4388
6.93462 47.4235
6.92972 47.417
6.91457 47.4123
6.91323 47.4123
6.91176 47.4006
6.90688 47.3938
6.89609 47.3895
6.88314 47.3783
6.87227 47.3662
6.87417 47.359
6.90521 47.3669
6.9134 47.3654
6.93628 47.3655
6.95502 47.3625
6.97234 47.3649
7.00659 47.3752
7.02543 47.3754
7.0428 47.368
7.04903 47.3565
7.05669 47.3483
7.05429 47.3451
7.05111 47.3362
7.04228 47.3329
7.02934 47.3307
7.01341 47.3233
7.01097 47.3152
6.999 47.3043
6.99482 47.3017
6.99023 47.3001
6.9778 47.3004
6.968 47.2966
6.96175 47.2948
6.95531 47.2958
6.94752 47.2967
6.94354 47.2961
6.94118 47.2917
6.94271 47.2844
6.94897 47.2768
6.9486 47.2681
6.94568 47.2575
6.94698 47.2534
6.95287 47.2509
6.94326 47.2446
6.93734 47.243
6.93339 47.2374
6.92525 47.2342
6.9203 47.2285
6.91109 47.2261
6.90442 47.2211
6.89629 47.2176
6.87651 47.2042
6.87412 47.1956
6.86891 47.1936
6.86401 47.1875
6.86017 47.1851
6.84365 47.182
6.83991 47.1782
6.83966 47.177
6.84225 47.1737
6.85443 47.1721
6.85726 47.1701
6.8551 47.1675
6.83599 47.1588
6.81503 47.1437
6.8072 47.1409
6.7954 47.1332
6.7806 47.1297
6.77347 47.1267
6.76474 47.1271
6.7576 47.1241
6.74651 47.1159
6.74026 47.1146
6.7379 47.1104
6.7433 47.101
6.74093 47.097
6.73902 47.0958
6.71438 47.0942
6.70499 47.0902
6.69904 47.0763
6.69297 47.0726
6.67889 47.0687
6.67738 47.0615
6.67663 47.0542
6.68825 47.0512
6.69068 47.0458
6.66325 47.0413
6.64764 47.0314
6.63435 47.0135
6.6232 47.0023
6.61402 46.9999
6.58668 46.9989
6.56593 46.9908
6.554 46.9894
6.52368 46.9798
6.51035 46.9793
6.49972 46.9743
6.49537 46.9744
6.48907 46.9778
6.47911 46.9728
6.45473 46.9524
6.42857 46.9294
6.42797 46.9246
6.43369 46.9161
6.4519 46.9011
6.46022 46.8942
6.45662 46.8611
6.45161 46.8532
6.43714 46.8425
6.43337 46.8357
6.43332 46.8243
6.42341 46.8152
6.42312 46.8106
6.42835 46.8039
6.44831 46.7923
6.44888 46.7855
6.43416 46.77
6.41533 46.7601
6.38703 46.7561
6.36921 46.7382
6.36474 46.7359
6.36286 46.7345
6.35081 46.7274
6.33275 46.7205
6.33314 46.7198
6.31015 46.7083
6.27197 46.6956
6.26512 46.69
6.25173 46.6755
6.21563 46.6546
6.19028 46.6364
6.16471 46.6209
6.14224 46.608
6.10929 46.586
6.10316 46.5803
6.10404 46.5741
6.12629 46.559
6.14148 46.5411
6.14138 46.5347
6.11547 46.5162
6.07349 46.4734
6.06859 46.4652
6.07477 46.459
6.07657 46.4426
6.06721 46.4324
6.06307 46.423
6.067 46.4161
6.10234 46.4022
6.11867 46.3935
6.13498 46.3811
6.14589 46.3693
6.15166 46.3607
6.14687 46.3512
6.13048 46.3344
6.11494 46.3193
6.11198 46.3041
6.10186 46.2952
6.09683 46.2922
6.09648 46.2812
6.10812 46.2654
6.10864 46.2595
6.10341 46.2552
6.07819 46.249
6.07484 46.2496
6.04973 46.246
6.035 46.2371
6.01751 46.2407
5.99444 46.2329
5.98573 46.2233
5.97186 46.2197
5.96927 46.2155
5.95746 46.2038
5.95958 46.1986
5.96579 46.1956
5.98104 46.195
5.97861 46.1815
5.96166 46.1537
5.96843 46.1517
6.00441 46.1512
6.02194 46.1469
6.03153 46.1467
6.04184 46.1567
6.04989 46.1626
6.06898 46.1593
6.08684 46.1587
6.12212 46.1549
6.13904 46.165
6.1728 46.1749
6.19396 46.1943
6.21997 46.213
6.26316 46.2251
6.27403 46.2292
6.28508 46.2355
6.29038 46.2427
6.29557 46.2527
6.29396 46.2628
6.28959 46.2638
6.28376 46.2702
6.27236 46.2644
6.25861 46.2591
6.24851 46.2614
6.22382 46.2796
6.23243 46.291
6.23374 46.291
6.23199 46.3006
6.22111 46.3112
6.20905 46.313
6.20829 46.318
6.24428 46.3609
6.25298 46.3675
6.28939 46.3868
6.30078 46.3969
6.32597 46.4082
6.34833 46.41
6.3875 46.4169
6.39078 46.4172
6.42154 46.4216
6.45032 46.434
6.47039 46.4437
6.48707 46.4544
6.50048 46.4607
6.51731 46.4616
6.58121 46.4581
6.62648 46.4595
6.66852 46.46
6.69576 46.4548
6.69583 46.4539
6.71691 46.4512
6.75937 46.4418
6.77538 46.4403
6.8062 46.4313
6.80835 46.4248
6.80594 46.4174
6.79784 46.4063
6.79228 46.3967
6.79236 46.388
6.7926 46.3795
6.78288 46.3726
6.76391 46.3654
6.76052 46.3621
6.7623 46.3562
6.77468 46.3457
6.78695 46.3409
6.78855 46.3329
6.79585 46.3281
6.80425 46.3264
6.81337 46.3194
6.81911 46.3178
6.82481 46.3079
6.84617 46.3006
6.85132 46.2937
6.84428 46.2687
6.82961 46.2531
6.81571 46.2448
6.8085 46.231
6.80249 46.2232
6.80021 46.2099
6.80403 46.1898
6.79985 46.1842
6.78322 46.1731
6.77578 46.1625
6.77667 46.1508
6.78193 46.1467
6.80094 46.1393
6.84133 46.141
6.85364 46.1394
6.88629 46.1344
6.89158 46.1298
6.89167 46.1241
6.88913 46.1139
6.88516 46.1053
6.88841 46.0969
6.87331 46.0787
6.87172 46.069
6.87529 46.0609
6.88532 46.0588
6.89381 46.0595
6.91853 46.0813
6.92638 46.082
6.93391 46.069
6.9425 46.0644
6.95274 46.0589
6.96096 46.0454
6.97844 46.0311
6.98445 46.0208
7.00096 46.0106
7.01741 45.9874
7.00379 45.9759
7.00541 45.9716
7.01321 45.9682
7.03142 45.9661
7.03921 45.9627
7.04181 45.9538
7.03667 45.9431
7.03618 45.9369
7.03618 45.9369
7.03598 45.9344
7.03148 45.9285
7.01303 45.9157
7.0131 45.9148
7.00853 45.9053
7.00904 45.8936
7.00474 45.885
6.99333 45.8795
6.97733 45.8785
6.95902 45.8733
6.95018 45.8686
6.93532 45.8656
6.9261 45.8572
6.90868 45.8534
6.88864 45.8451
6.87282 45.8418
6.86695 45.837
6.86826 45.8371
6.86235 45.8284
6.8503 45.8275
6.82884 45.834
6.81441 45.8342
6.80195 45.8299
6.79587 45.8193
6.7986 45.8135
6.79098 45.7713
6.79309 45.7562
6.80127 45.7476
6.80491 45.7252
6.81771 45.7115
6.83517 45.6966
6.85673 45.6836
6.85666 45.6845
6.87874 45.6821
6.88748 45.6831
6.89264 45.6796
6.90473 45.6574
6.91352 45.6533
6.93137 45.6549
6.94003 45.657
6.95651 45.6551
6.97394 45.6488
6.99823 45.6517
6.99854 45.6474
6.99569 45.6416
6.97343 45.6332
6.97317 45.6323
6.96864 45.6227
6.96973 45.6031
6.96889 45.5966
6.98129 45.5739
6.97694 45.5573
6.97797 45.5475
6.9849 45.5372
6.99627 45.5332
7.00129 45.5267
7.00728 45.5114
7.02051 45.504
7.04376 45.5023
7.04382 45.5014
7.05276 45.4994
7.05339 45.4951
7.04794 45.4892
7.04935 45.483
7.05549 45.4791
7.08047 45.4804
7.09349 45.4758
7.10068 45.4614
7.11896 45.4419
7.13255 45.4336
7.15115 45.4281
7.15124 45.4267
7.16541 45.4194
7.17728 45.4171
7.18105 45.4094
7.17923 45.4027
7.17793 45.4026
7.15686 45.3827
7.15371 45.367
7.14915 45.3625
7.13913 45.3617
7.13418 45.3581
7.129 45.3437
7.11102 45.336
7.10851 45.3254
7.11688 45.3169
7.11792 45.3066
7.13218 45.2881
7.12694 45.2746
7.12885 45.2658
7.12227 45.2578
7.10534 45.254
7.09665 45.2436
7.08553 45.2402
7.07441 45.2277
7.06876 45.225
7.04692 45.2313
7.02827 45.2245
7.00502 45.2232
6.99716 45.2243
6.97702 45.2158
6.96234 45.2125
6.95425 45.2079
6.95191 45.1998
6.94213 45.1916
6.94342 45.1917
6.93983 45.1831
6.93305 45.1782
6.91263 45.1738
6.88695 45.1706
6.88057 45.1649
6.87853 45.1572
6.88299 45.1494
6.87816 45.1446
6.86536 45.1426
6.85273 45.1382
6.83883 45.1379
6.81799 45.1438
6.80297 45.1543
6.75843 45.1609
6.75139 45.1597
6.73978 45.1462
6.73033 45.1426
6.71934 45.1424
6.70459 45.149
6.68855 45.147
6.67297 45.1432
6.65041 45.1249
6.61957 45.1177
6.6165 45.1156
6.6149 45.1111
6.61568 45.1052
6.63889 45.0855
6.65273 45.0695
6.65803 45.0383
6.66929 45.0263
6.68548 45.0302
6.69502 45.028
6.7226 45.0309
6.73037 45.0264
6.73872 45.0099
6.73934 45.0017
6.73755 45
6.73241 44.995
6.74427 44.9833
6.74804 44.9718
6.74127 44.9502
6.74491 44.9361
6.74364 44.9187
6.74959 44.9125
6.76867 44.9074
6.78105 44.8971
6.79635 44.8908
6.80354 44.8808
6.85947 44.8565
6.87812 44.8569
6.88623 44.8517
6.90815 44.8516
6.92784 44.8691
6.93261 44.8699
6.94924 44.8581
6.96697 44.8535
6.99491 44.8501
6.99562 44.8492
7.00351 44.8378
7.01381 44.8334
7.0167 44.8243
7.00206 44.8036
7.00099 44.796
7.01956 44.7836
7.02328 44.7764
7.01932 44.7595
7.02124 44.7504
7.0372 44.7292
7.0506 44.7214
7.05908 44.7197
7.06209 44.7134
7.06795 44.689
7.04438 44.6953
7.03009 44.6976
7.00481 44.696
6.9837 44.6902
6.95693 44.678
6.95284 44.6678
6.93691 44.6571
6.95411 44.641
6.95759 44.628
6.9474 44.627
6.94435 44.6202
6.92942 44.5956
6.92575 44.5797
6.91618 44.5745
6.90424 44.5621
6.89204 44.5624
6.87745 44.5602
6.86625 44.5468
6.86663 44.5459
6.84928 44.5333
6.85274 44.5164
6.87658 44.4836
6.89731 44.4759
6.90222 44.4699
6.91222 44.4553
6.92904 44.4438
6.93858 44.4357
6.93785 44.4324
6.91199 44.4317
6.90627 44.4313
6.89385 44.426
6.88973 44.421
6.89218 44.4003
6.89171 44.3801
6.8839 44.3688
6.90243 44.3598
6.91775 44.3556
6.92384 44.3375
6.93612 44.3264
6.94711 44.32
6.95338 44.3126
6.95254 44.3064
6.96384 44.291
6.96422 44.2901
6.97796 44.2899
6.98799 44.2834
6.99132 44.2769
6.99021 44.2653
6.99305 44.2567
7.00282 44.2401
7.01433 44.2304
7.02603 44.2272
7.04029 44.2284
7.0546 44.2335
7.05786 44.2324
7.0742 44.236
7.10094 44.2225
7.12086 44.2154
7.12078 44.2165
7.14072 44.2044
7.14903 44.204
7.1615 44.2081
7.18894 44.2028
7.19266 44.1995
7.19492 44.1895
7.20889 44.1806
7.22359 44.1749
7.23948 44.1755
7.24333 44.1653
7.25088 44.157
7.26158 44.154
7.26152 44.1549
7.27609 44.1462
7.28417 44.1444
7.29445 44.1528
7.3141 44.1491
7.34169 44.1507
7.34469 44.1485
7.35005 44.1344
7.35984 44.1205
7.38747 44.1313
7.39706 44.1307
7.40286 44.1245
7.42453 44.1188
7.43458 44.131
7.43421 44.1319
7.44623 44.133
7.44629 44.1321
7.46261 44.1305
7.49115 44.1424
7.50401 44.1506
7.50746 44.1514
7.52581 44.1481
7.53584 44.1557
7.56475 44.1619
7.56619 44.1645
7.5792 44.1598
7.59988 44.16
7.62006 44.1632
7.62582 44.1789
7.6333 44.1869
7.67883 44.1817
7.67989 44.1799
7.66745 44.1639
7.67325 44.1517
7.66757 44.1401
7.6663 44.14
7.67101 44.1301
7.67935 44.1235
7.69151 44.1112
7.69025 44.1112
7.70354 44.1013
7.71134 44.0928
7.71184 44.0841
7.71224 44.0772
7.7019 44.0581
7.69594 44.0513
7.67196 44.043
7.66066 44.0354
7.65703 44.0268
7.66115 44.0161
7.66168 44.007
7.64055 43.9829
7.61538 43.9686
7.6033 43.9637
7.58819 43.9616
7.5738 43.9582
7.56128 43.9502
7.55844 43.9462
7.55906 43.9344
7.55536 43.9274
7.55602 43.9164
7.52037 43.9031
7.51745 43.9017
7.50836 43.8972
7.49473 43.8869
7.486 43.8743
7.48667 43.8686
7.49656 43.851
7.51933 43.8105
7.52338 43.7897
7.52338 43.7897
7.52187 43.7896
7.52101 43.7892
7.49336 43.7752
7.48523 43.7685
7.48202 43.7598
7.48115 43.7574
7.47806 43.7564
7.45488 43.7639
7.45229 43.7619
7.45228 43.7619
7.44494 43.7674
7.44478 43.7675
7.44331 43.7679
7.43678 43.7695
7.42778 43.7675
7.41775 43.7625
7.40475 43.7535
7.39575 43.7445
7.39675 43.7405
7.39758 43.7395
7.39769 43.7394
7.40175 43.7345
7.40681 43.732
7.40681 43.732
7.40338 43.7282
7.39051 43.7324
7.38073 43.7323
7.36503 43.7258
7.35494 43.731
7.34837 43.7301
7.3422 43.7257
7.33416 43.72
7.32735 43.718
7.3259 43.7108
7.32948 43.7038
